portalTime,longitude,latitude
"2016-12-18 04:48:25",-122.449592,48.784533
"2016-12-18 04:48:29",-122.44949,48.784424
"2016-12-18 04:48:33",-122.449492,48.784329
"2016-12-18 04:48:38",-122.449476,48.784345
"2016-12-18 04:48:43",-122.449437,48.784457
"2016-12-18 04:48:47",-122.449914,48.784229
"2016-12-18 04:48:52",-122.449978,48.784146
"2016-12-18 04:48:56",-122.449947,48.784129
"2016-12-18 04:49:02",-122.449875,48.784049
"2016-12-18 04:49:09",-122.449788,48.784023
"2016-12-18 04:49:13",-122.449844,48.784094
"2016-12-18 04:49:18",-122.449973,48.784177
"2016-12-18 04:49:24",-122.450048,48.784208
"2016-12-18 04:49:30",-122.450027,48.784209
"2016-12-18 04:49:34",-122.45,48.784198
"2016-12-18 04:49:41",-122.44999,48.784183
"2016-12-18 04:49:45",-122.449985,48.784172
"2016-12-18 04:49:55",-122.449985,48.784169
"2016-12-18 04:50:11",-122.449988,48.784167
"2016-12-18 04:50:16",-122.449985,48.784168
"2016-12-18 04:50:22",-122.449977,48.784177
"2016-12-18 04:50:41",-122.449976,48.784178
"2016-12-18 04:50:45",-122.449976,48.784175
"2016-12-18 04:50:49",-122.449973,48.784171
"2016-12-18 04:50:53",-122.449968,48.784164
"2016-12-18 04:50:58",-122.449965,48.784161
"2016-12-18 04:51:03",-122.449966,48.784162
"2016-12-18 04:51:08",-122.449967,48.784163
"2016-12-18 04:51:34",-122.449966,48.784161
"2016-12-18 04:51:41",-122.449965,48.78416
"2016-12-18 04:51:46",-122.449965,48.784161
"2016-12-18 04:51:50",-122.449965,48.784161
"2016-12-18 04:52:02",-122.449966,48.784162
"2016-12-18 04:52:06",-122.449968,48.784163
"2016-12-18 04:52:11",-122.449969,48.784164
"2016-12-18 04:52:18",-122.449967,48.784161
"2016-12-18 04:52:23",-122.449967,48.78416
"2016-12-18 04:52:28",-122.449969,48.784163
"2016-12-18 04:52:32",-122.449972,48.784167
"2016-12-18 04:52:37",-122.44997,48.784164
"2016-12-18 04:52:42",-122.44997,48.784163
"2016-12-18 04:52:46",-122.44997,48.784163
"2016-12-18 04:52:50",-122.449968,48.784162
"2016-12-18 04:52:56",-122.449967,48.78416
"2016-12-18 04:53:02",-122.449965,48.784157
"2016-12-18 04:53:06",-122.449968,48.784161
"2016-12-18 04:53:10",-122.449969,48.784162
"2016-12-18 04:53:15",-122.449963,48.784155
"2016-12-18 04:53:19",-122.449956,48.784147
"2016-12-18 04:53:26",-122.449955,48.784145
"2016-12-18 04:53:31",-122.449958,48.784149
