portalTime,longitude,latitude
"2017-02-10 02:13:33",-122.449989,48.783991
"2017-02-10 02:13:40",-122.449988,48.783991
"2017-02-10 02:13:50",-122.449988,48.783991
"2017-02-10 02:14:01",-122.449988,48.783991
"2017-02-10 02:14:07",-122.449988,48.783992
"2017-02-10 02:14:13",-122.449988,48.783991
"2017-02-10 02:14:17",-122.449989,48.783991
"2017-02-10 02:14:26",-122.449989,48.783989
"2017-02-10 02:14:39",-122.449989,48.783988
"2017-02-10 02:14:44",-122.449989,48.783989
"2017-02-10 02:14:49",-122.449989,48.783989
"2017-02-10 02:15:11",-122.449989,48.783989
"2017-02-10 02:15:15",-122.449989,48.783989
"2017-02-10 02:15:22",-122.449989,48.783989
"2017-02-10 02:15:57",-122.449988,48.78399
"2017-02-10 02:16:03",-122.449988,48.78399
"2017-02-10 02:16:32",-122.449988,48.78399
"2017-02-10 02:16:39",-122.449988,48.783991
"2017-02-10 02:16:46",-122.449988,48.783992
"2017-02-10 02:17:02",-122.449988,48.783992
"2017-02-10 02:17:12",-122.449988,48.783992
"2017-02-10 02:17:21",-122.449987,48.783993
"2017-02-10 02:17:28",-122.449987,48.783993
"2017-02-10 02:17:35",-122.449987,48.783993
"2017-02-10 02:17:40",-122.449987,48.783993
"2017-02-10 02:18:02",-122.449988,48.783993
"2017-02-10 02:18:11",-122.449987,48.783994
"2017-02-10 02:18:16",-122.449988,48.783994
"2017-02-10 02:18:27",-122.449988,48.783995
"2017-02-10 02:18:32",-122.449988,48.783995
"2017-02-10 02:18:39",-122.449989,48.783994
"2017-02-10 02:18:44",-122.449989,48.783994
"2017-02-10 02:18:51",-122.449989,48.783994
"2017-02-10 02:18:55",-122.449989,48.783994
"2017-02-10 02:19:09",-122.449989,48.783994
"2017-02-10 02:19:15",-122.449989,48.783994
"2017-02-10 02:19:20",-122.449989,48.783994
"2017-02-10 02:19:26",-122.449989,48.783994
"2017-02-10 02:19:35",-122.449989,48.783995
"2017-02-10 02:20:36",-122.44999,48.783995
"2017-02-10 02:22:53",-122.44999,48.783996
"2017-02-10 02:23:08",-122.44999,48.783995
"2017-02-10 02:23:25",-122.44999,48.783996
"2017-02-10 02:23:30",-122.44999,48.783996
"2017-02-10 02:23:42",-122.44999,48.783995
"2017-02-10 02:24:24",-122.44999,48.783995
"2017-02-10 02:24:31",-122.44999,48.783995
"2017-02-10 02:24:35",-122.44999,48.783995
"2017-02-10 02:25:14",-122.44999,48.783995
"2017-02-10 02:25:30",-122.44999,48.783995
"2017-02-10 02:25:34",-122.44999,48.783995
"2017-02-10 02:25:43",-122.44999,48.783995
"2017-02-10 02:25:47",-122.44999,48.783994
"2017-02-10 02:25:52",-122.44999,48.783993
"2017-02-10 02:25:57",-122.44999,48.783994
"2017-02-10 02:26:04",-122.44999,48.783993
"2017-02-10 02:26:09",-122.44999,48.783994
"2017-02-10 02:26:14",-122.449991,48.783994
"2017-02-10 02:26:32",-122.449991,48.783995
"2017-02-10 02:26:41",-122.449991,48.783995
"2017-02-10 02:26:52",-122.449991,48.783995
"2017-02-10 02:27:08",-122.44999,48.783996
"2017-02-10 02:27:13",-122.44999,48.783996
"2017-02-10 02:27:30",-122.44999,48.783996
"2017-02-10 02:27:36",-122.44999,48.783996
"2017-02-10 02:27:48",-122.449991,48.783996
"2017-02-10 02:28:05",-122.449991,48.783996
"2017-02-10 02:28:09",-122.449991,48.783996
"2017-02-10 02:28:16",-122.449991,48.783996
"2017-02-10 02:28:32",-122.449993,48.783996
"2017-02-10 02:29:08",-122.449994,48.783996
"2017-02-10 02:29:14",-122.449995,48.783995
"2017-02-10 02:29:25",-122.449996,48.783995
"2017-02-10 02:29:33",-122.449997,48.783995
"2017-02-10 02:29:38",-122.449998,48.783995
"2017-02-10 02:29:45",-122.449999,48.783994
"2017-02-10 02:30:00",-122.450001,48.783994
"2017-02-10 02:30:06",-122.450001,48.783993
"2017-02-10 02:30:22",-122.450001,48.783993
"2017-02-10 02:30:35",-122.450002,48.783993
"2017-02-10 02:30:45",-122.450002,48.783992
"2017-02-10 02:30:54",-122.450003,48.783992
"2017-02-10 02:31:07",-122.450003,48.783991
"2017-02-10 02:31:15",-122.450004,48.78399
"2017-02-10 02:31:29",-122.450004,48.783991
"2017-02-10 02:31:36",-122.450005,48.783991
"2017-02-10 02:31:47",-122.450005,48.78399
"2017-02-10 02:31:52",-122.450005,48.78399
"2017-02-10 02:32:00",-122.450005,48.783988
"2017-02-10 02:32:05",-122.450005,48.783988
"2017-02-10 02:32:15",-122.450005,48.783987
"2017-02-10 02:32:29",-122.450005,48.783987
"2017-02-10 02:32:39",-122.450005,48.783987
"2017-02-10 02:32:45",-122.450005,48.783987
"2017-02-10 02:32:49",-122.450005,48.783987
"2017-02-10 02:32:56",-122.450004,48.783987
